V1,game_id,play_id,rusher_name,blocker_name,beat_time,beat_dist,rusher_won,sack,hit,outcome_score,before_rusher_elo,before_blocker_elo,after_rusher_elo,after_blocker_elo,rusher_n,blocker_n
36311,1502071,ffb504ae-cb65-403c-9659-27797ae26fc2,Osa Odighizuwa,Rashawn Slater,NA,NA,0,0,0,0,746.8695060187999,1105.8819695662316,746.3816485301309,1106.3698270549007,33,100
36312,1502071,ffb504ae-cb65-403c-9659-27797ae26fc2,Dorance Armstrong,Matt Feiler,NA,NA,0,0,0,0,747.6992924758752,1114.3027634856467,747.2357243597033,1114.7663316018184,17,98
36313,1502071,ffb504ae-cb65-403c-9659-27797ae26fc2,Jaylon Smith,Corey Linsley,NA,NA,0,0,0,0,740.9303457127555,1123.141938983659,740.5132262007284,1123.559058495686,24,102
36314,1502071,ffb504ae-cb65-403c-9659-27797ae26fc2,Tarell Basham,Rashawn Slater,NA,NA,0,0,0,0,748.0761208715628,1106.3698270549007,747.5859034709412,1106.8600444555225,26,101
36315,1502071,ffb504ae-cb65-403c-9659-27797ae26fc2,Dorance Armstrong,Oday Aboushi,NA,NA,0,0,0,0,747.2357243597033,1116.5470249314767,746.7805454772886,1117.0022038138916,18,110
2068,1502072,0fd62339-175a-4c90-ba68-9d9d86a7ef01,Tershawn Wharton,Ben Powers,NA,NA,0,0,0,0,754.0593862991103,1102.6259485091205,753.5361778240218,1103.149156984209,17,17
2069,1502072,0fd62339-175a-4c90-ba68-9d9d86a7ef01,Alex Okafor,Alejandro Villanueva,NA,NA,0,0,0,0,746.036161582732,1095.8327742580907,745.5172350918434,1096.3517007489793,16,34
2071,1502072,0fd62339-175a-4c90-ba68-9d9d86a7ef01,Chris Jones,Kevin Zeitler,NA,NA,0,0,0,0,758.3402328951489,1102.3815114720112,757.8009903710275,1102.9207539961326,28,30
2072,1502072,0fd62339-175a-4c90-ba68-9d9d86a7ef01,Chris Jones,Patrick Mekari,NA,NA,0,0,0,0,757.8009903710275,1098.8018008528543,757.2507231258801,1099.3520680980016,29,2
2074,1502072,0fd62339-175a-4c90-ba68-9d9d86a7ef01,Alex Okafor,Bradley Bozeman,NA,NA,0,0,0,0,745.5172350918434,1107.4618161098638,745.0388961761328,1107.9401550255745,17,34
2393,1502072,11ba6ae7-6584-4c40-ad86-12a11774ad39,Ben Niemann,Patrick Mekari,NA,NA,0,0,0,0,742.5615014407183,1099.3520680980016,742.0663145943001,1099.8472549444198,16,3
2394,1502072,11ba6ae7-6584-4c40-ad86-12a11774ad39,Derrick Nnadi,Ben Cleveland,NA,NA,0,0,0,0,745.9669700250377,1100,745.4625454686624,1100.5044245563752,9,1
2395,1502072,11ba6ae7-6584-4c40-ad86-12a11774ad39,Ben Niemann,Bradley Bozeman,NA,NA,0,0,0,0,742.0663145943001,1107.9401550255745,741.6004615288175,1108.4060080910572,17,35
2396,1502072,11ba6ae7-6584-4c40-ad86-12a11774ad39,Derrick Nnadi,Alejandro Villanueva,NA,NA,0,0,0,0,745.4625454686624,1096.3517007489793,744.9473952194724,1096.8668509981692,10,35
2397,1502072,11ba6ae7-6584-4c40-ad86-12a11774ad39,Ben Niemann,Kevin Zeitler,NA,NA,0,0,0,0,741.6004615288175,1102.9207539961326,741.1201105057902,1103.4011050191598,18,31
3169,1502072,169ed8c4-293e-4aa3-a53f-e32527d87ada,Chris Jones,Kevin Zeitler,NA,NA,0,0,0,0,757.2507231258801,1103.4011050191598,756.7190088952414,1103.9328192497985,30,32
3170,1502072,169ed8c4-293e-4aa3-a53f-e32527d87ada,Chris Jones,Ben Cleveland,NA,NA,0,0,0,0,756.7190088952414,1100.5044245563752,756.1788464700113,1101.044586981605,31,2
3171,1502072,169ed8c4-293e-4aa3-a53f-e32527d87ada,Mike Danna,Bradley Bozeman,NA,NA,0,0,0,0,743.1267377824066,1108.4060080910572,742.6590149999372,1108.8737308735265,29,36
3172,1502072,169ed8c4-293e-4aa3-a53f-e32527d87ada,Jarran Reed,Alejandro Villanueva,NA,NA,0,0,0,0,753.6246581751768,1096.8668509981692,753.0825379377228,1097.4089712356233,11,36
3173,1502072,169ed8c4-293e-4aa3-a53f-e32527d87ada,Jarran Reed,Patrick Mekari,NA,NA,0,0,0,0,753.0825379377228,1099.8472549444198,752.5529983262898,1100.3767945558527,12,4
3174,1502072,169ed8c4-293e-4aa3-a53f-e32527d87ada,Mike Danna,Alejandro Villanueva,NA,NA,0,0,0,0,742.6590149999372,1097.4089712356233,742.1570073155277,1097.9109789200327,30,37
3524,1502072,18c8c3a2-7177-46b0-9987-680f6a92ba27,Tershawn Wharton,Alejandro Villanueva,NA,NA,0,0,0,0,753.5361778240218,1097.9109789200327,752.9981322539938,1098.4490244900608,18,38
3525,1502072,18c8c3a2-7177-46b0-9987-680f6a92ba27,Khalen Saunders,Patrick Mekari,NA,NA,0,0,0,0,749.6944229791322,1100.3767945558527,749.1785599531963,1100.8926575817886,5,5
3527,1502072,18c8c3a2-7177-46b0-9987-680f6a92ba27,Nick Bolton,Bradley Bozeman,NA,NA,0,0,0,0,744.6984756061993,1108.8737308735265,744.2272625896097,1109.3449438901162,15,37
3528,1502072,18c8c3a2-7177-46b0-9987-680f6a92ba27,Khalen Saunders,Kevin Zeitler,NA,NA,0,0,0,0,749.1785599531963,1103.9328192497985,748.676566742776,1104.4348124602188,6,33
3655,1502072,195d3f2e-0643-42df-b170-bbc34ecac73f,Malik Harrison,Lucas Niang,NA,NA,0,0,0,0,744.6123916569215,1110.63192743116,744.1469956928137,1111.0973233952677,19,41
3656,1502072,195d3f2e-0643-42df-b170-bbc34ecac73f,Odafe Oweh,Trey Smith,NA,NA,0,0,0,0,752.9015587802282,1097.257301418385,752.3634448783858,1097.7954153202274,27,40
3657,1502072,195d3f2e-0643-42df-b170-bbc34ecac73f,Justin Madubuike,Creed Humphrey,NA,NA,0,0,0,0,748.1242521433246,1093.0735560826745,747.5882626537222,1093.6095455722768,22,44
3658,1502072,195d3f2e-0643-42df-b170-bbc34ecac73f,Brandon Williams,Joe Thuney,NA,NA,0,0,0,0,752.9886952112306,1115.1220598656819,752.5109632132186,1115.5997918636938,26,43
